ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,5158170,6212,6980120
1213,6212,5158170,6212,6980590
1213,6212,5158170,6212,6981590
1213,6212,5158170,6212,6982060
1213,6212,5158170,6212,6983060
1213,6212,5158170,6212,6983520
1213,6212,5158170,6212,6984330
1213,6212,5158330,6212,6984490
1213,6212,5158330,6212,6985300
1213,6212,5158330,6212,6985620
1213,6212,5158330,6212,6986620
1213,6212,5158330,6212,6987080
1213,6212,5158330,6212,6987890
1213,6212,5158330,6212,6987890
1213,6212,5158330,6212,6988890
1213,6212,5158330,6212,6988890
1213,6212,5158560,6212,6989120
1213,6212,5158560,6212,6990120
1213,6212,5158560,6212,6990580
1213,6212,5158560,6212,6991040
1213,6212,5158560,6212,6991590
1213,6212,5158560,6212,6992060
1213,6212,5158560,6212,6992060
1213,6212,5158560,6212,6992870
1213,6212,5158560,6212,6993340
1213,6212,5158560,6212,6993340
1213,6212,5158560,6212,6994340
1213,6212,5158560,6212,6995150
1213,6212,5158560,6212,6996150
1213,6212,5158720,6212,6996310
1213,6212,5158720,6212,6996310
1213,6212,5158720,6212,6996630
1213,6212,5158720,6212,6997440
1213,6212,5158720,6212,6998250
1213,6212,5158720,6212,6998570
1213,6212,5158720,6212,6999570
1213,6212,5158720,6212,7000220
1213,6212,5158720,6212,7001220
1213,6212,5158720,6212,7002030
1213,6212,5158720,6212,7006030
1213,6212,5158720,6212,7006500
1213,6212,5158720,6212,7006970
1213,6212,5158720,6212,7007780
1213,6212,5158720,6212,7008250
1213,6212,5158940,6212,7008470
1213,6212,5158940,6212,7008940
1213,6212,5158940,6212,7009410
1213,6212,5158940,6212,7010060
1213,6212,5158940,6212,7010060
1213,6212,5158940,6212,7010530
1213,6212,5158940,6212,7010850
1213,6212,5158940,6212,7011850
1213,6212,5158940,6212,7012850
1213,6212,5158940,6212,7013200
1213,6212,5158940,6212,7013520
1213,6212,5158940,6212,7014520
1213,6212,5158940,6212,7015520
1213,6212,5158940,6212,7015520
1213,6212,5158940,6212,7016520
1213,6212,5158940,6212,7017330
1213,6212,5158940,6212,7017330
1213,6212,5158940,6212,7017980
1213,6212,5158940,6212,7017980
1213,6212,5158940,6212,7018790
1213,6212,5158940,6212,7019790
1213,6212,5158940,6212,7020270
1213,6212,5158940,6212,7021080
1213,6212,5159170,6212,7021310
1213,6212,5159170,6212,7022310
1213,6212,5159170,6212,7023120
1213,6212,5159170,6212,7023770
1213,6212,5159170,6212,7024420
1213,6212,5159170,6212,7025230
1213,6212,5159170,6212,7025230
1213,6212,5159170,6212,7025230
1213,6212,5159170,6212,7025560
1213,6212,5159330,6212,7025720
1213,6212,5159330,6212,7025720
1213,6212,5159330,6212,7026040
1213,6212,5159330,6212,7026040
1213,6212,5159490,6212,7026200
1213,6212,5159490,6212,7026200
1213,6212,5159650,6212,7026360
1213,6212,5159970,6212,7026680
1213,6212,5159970,6212,7027680
1213,6212,5159970,6212,7028000
1213,6212,5159970,6212,7028810
1213,6212,5159970,6212,7029280
1213,6212,5159970,6212,7030280
1213,6212,5159970,6212,7030750
1213,6212,5159970,6212,7031400
1213,6212,5159970,6212,7031400
1213,6212,5159970,6212,7032210
1213,6212,5159970,6212,7033210
1213,6212,5159970,6212,7033860
1213,6212,5159970,6212,7034670
1213,6212,5159970,6212,7035670
1213,6212,5159970,6212,7036480
1213,6212,5159970,6212,7037480
1213,6212,5159970,6212,7038290
1213,6212,5159970,6212,7038760
1213,6212,5159970,6212,7039080
1213,6212,5159970,6212,7039080
1213,6212,5159970,6212,7039890
1213,6212,5159970,6212,7040890
1213,6212,5159970,6212,7041890
1213,6212,5159970,6212,7042700
1213,6212,5159970,6212,7043170
1213,6212,5159970,6212,7043760
1213,6212,5159970,6212,7044760
1213,6212,5159970,6212,7045760
1213,6212,5159970,6212,7045760
1213,6212,5159970,6212,7046230
1213,6212,5159970,6212,7047230
1213,6212,5159970,6212,7047550
1213,6212,5159970,6212,7048360
1213,6212,5159970,6212,7048830
1213,6212,5160130,6212,7048990
1213,6212,5160130,6212,7049310
1213,6212,5160130,6212,7049780
1213,6212,5160130,6212,7050240
1213,6212,5160130,6212,7051240
1213,6212,5160130,6212,7052050
1213,6212,5160130,6212,7052860
1213,6212,5160130,6212,7053670
1213,6212,5160130,6212,7054480
1213,6212,5160130,6212,7054940
1213,6212,5160130,6212,7055940
1213,6212,5160130,6212,7055940
1213,6212,5160360,6212,7056170
1213,6212,5160360,6212,7056640
1213,6212,5160360,6212,7056640
1213,6212,5160360,6212,7057640
1213,6212,5160360,6212,7058640
1213,6212,5160360,6212,7059640
1213,6212,5160360,6212,7059640
1213,6212,5160360,6212,7060450
1213,6212,5160360,6212,7061450
1213,6212,5160360,6212,7061450
1213,6212,5160360,6212,7061910
1213,6212,5160360,6212,7062380
1213,6212,5160360,6212,7062380
1213,6212,5160360,6212,7063190
1213,6212,5160360,6212,7064000
1213,6212,5160360,6212,7064470
1213,6212,5160360,6212,7064470
1213,6212,5160360,6212,7065470
1213,6212,5160360,6212,7066280
1213,6212,5160360,6212,7067090
1213,6212,5160590,6212,7067320
1213,6212,5160590,6212,7068320
1213,6212,5160590,6212,7068320
1213,6212,5160590,6212,7068320
1213,6212,5160590,6212,7068640
1213,6212,5160590,6212,7069100
1213,6212,5160590,6212,7069910
1213,6212,5160590,6212,7070910
1213,6212,5160590,6212,7070910
1213,6212,5160590,6212,7071380
1213,6212,5160590,6212,7071380
1213,6212,5160590,6212,7071380
1213,6212,5160590,6212,7071850
1213,6212,5160590,6212,7072660
1213,6212,5160590,6212,7073130
1213,6212,5160590,6212,7073130
1213,6212,5160590,6212,7073450
1213,6212,5160590,6212,7073450
1213,6212,5160590,6212,7073450
1213,6212,5160590,6212,7074100
1213,6212,5160590,6212,7074100
1213,6212,5160590,6212,7082100
1213,6212,5160590,6212,7083100
1213,6212,5160590,6212,7083910
1213,6212,5160590,6212,7083910
1213,6212,5160590,6212,7084910
1213,6212,5160590,6212,7085370
1213,6212,5160590,6212,7086370
1213,6212,5160590,6212,7086840
1213,6212,5160590,6212,7086840
1213,6212,5160590,6212,7087390
1213,6212,5160590,6212,7088390
1213,6212,5160590,6212,7089200
1213,6212,5160590,6212,7089670
1213,6212,5160590,6212,7090480
1213,6212,5160590,6212,7090850
1213,6212,5160590,6212,7091310
1213,6212,5160590,6212,7091310
1213,6212,5160590,6212,7091770
1213,6212,5160590,6212,7092090
1213,6212,5160590,6212,7092560
1213,6212,5160590,6212,7093030
1213,6212,5160590,6212,7094030
1213,6212,5160590,6212,7095030
1213,6212,5160590,6212,7095350
1213,6212,5160590,6212,7096350
1213,6212,5160590,6212,7097350
1213,6212,5160590,6212,7097820
1213,6212,5160590,6212,7097820
1213,6212,5160590,6212,7098630
1213,6212,5160590,6212,7099630
1213,6212,5160590,6212,7100180
1213,6212,5160590,6212,7101180
1213,6212,5160810,6212,7101400
1213,6212,5160810,6212,7101870
1213,6212,5160810,6212,7102680
1213,6212,5160810,6212,7103490
1213,6212,5160810,6212,7103960
1213,6212,5160810,6212,7104770
1213,6212,5160810,6212,7105420
1213,6212,5160810,6212,7106420
1213,6212,5160810,6212,7107420
1213,6212,5160810,6212,7108230
1213,6212,5160810,6212,7109040
1213,6212,5160810,6212,7109590
1213,6212,5161040,6212,7109820
1213,6212,5161040,6212,7110630
1213,6212,5161040,6212,7111440
1213,6212,5161040,6212,7112250
1213,6212,5161040,6212,7112250
1213,6212,5161040,6212,7113250
1213,6212,5161040,6212,7114250
1213,6212,5161040,6212,7115250
1213,6212,5161040,6212,7116060
1213,6212,5161040,6212,7116870
1213,6212,5161040,6212,7117870
1213,6212,5161260,6212,7118090
1213,6212,5161260,6212,7118900
1213,6212,5161260,6212,7118900
1213,6212,5161490,6212,7119130
1213,6212,5161490,6212,7119590
1213,6212,5161720,6212,7119820
1213,6212,5161720,6212,7120630
1213,6212,5161720,6212,7121440
1213,6212,5161720,6212,7121910
1213,6212,5161720,6212,7122910
1213,6212,5161720,6212,7123380
1213,6212,5161720,6212,7124030
1213,6212,5161720,6212,7124500
1213,6212,5161720,6212,7125310
1213,6212,5161720,6212,7125630
1213,6212,5161720,6212,7126630
1213,6212,5161720,6212,7127440
1213,6212,5161720,6212,7127440
1213,6212,5162040,6212,7127760
1213,6212,5162040,6212,7128570
1213,6212,5162040,6212,7128570
1213,6212,5162040,6212,7128570
1213,6212,5162040,6212,7129570
1213,6212,5162040,6212,7130380
1213,6212,5162040,6212,7131190
1213,6212,5162040,6212,7132190
1213,6212,5162040,6212,7136190
1213,6212,5162040,6212,7137190
1213,6212,5162040,6212,7138000
1213,6212,5162040,6212,7138000
1213,6212,5162040,6212,7138320
1213,6212,5162040,6212,7139130
1213,6212,5162040,6212,7139130
1213,6212,5162040,6212,7140130
1213,6212,5162040,6212,7140600
1213,6212,5162040,6212,7141410
1213,6212,5162040,6212,7141880
1213,6212,5162040,6212,7142350
1213,6212,5162040,6212,7142820
1213,6212,5162040,6212,7142820
1213,6212,5162040,6212,7143820
1213,6212,5162040,6212,7144630
1213,6212,5162040,6212,7145440
1213,6212,5162040,6212,7146440
1213,6212,5162040,6212,7147250
1213,6212,5162040,6212,7147900
1213,6212,5162040,6212,7148710
1213,6212,5162040,6212,7148710
1213,6212,5162040,6212,7149710
1213,6212,5162040,6212,7149710
1213,6212,5162040,6212,7150300
1213,6212,5162040,6212,7150950
1213,6212,5162040,6212,7150950
1213,6212,5162040,6212,7151950
1213,6212,5162040,6212,7152950
1213,6212,5162040,6212,7152950
1213,6212,5162040,6212,7153760
1213,6212,5162040,6212,7154760
1213,6212,5162040,6212,7155230
1213,6212,5162040,6212,7156230
1213,6212,5162040,6212,7156230
1213,6212,5162040,6212,7156700
1213,6212,5162040,6212,7157170
1213,6212,5162040,6212,7157820
1213,6212,5162040,6212,7158630
1213,6212,5162040,6212,7158950
1213,6212,5162040,6212,7159760
1213,6212,5162040,6212,7160410
1213,6212,5162040,6212,7161220
1213,6212,5162040,6212,7162030
1213,6212,5162040,6212,7162840
1213,6212,5162040,6212,7163300
1213,6212,5162040,6212,7163300
1213,6212,5162200,6212,7163460
1213,6212,5162200,6212,7163920
1213,6212,5162200,6212,7164730
1213,6212,5162200,6212,7165730
1213,6212,5162520,6212,7166050
1213,6212,5162520,6212,7166860
1213,6212,5162520,6212,7167510
1213,6212,5162520,6212,7167510
1213,6212,5162520,6212,7168060
1213,6212,5162520,6212,7168870
1213,6212,5162520,6212,7169680
1213,6212,5162520,6212,7170490
1213,6212,5162740,6212,7170710
1213,6212,5163060,6212,7171030
1213,6212,5163060,6212,7171500
1213,6212,5163060,6212,7172500
1213,6212,5163060,6212,7173500
1213,6212,5163060,6212,7174310
1213,6212,5163060,6212,7174310
1213,6212,5163350,6212,7174600
1213,6212,5163350,6212,7174600
1213,6212,5163350,6212,7175600
1213,6212,5163350,6212,7176070
1213,6212,5163350,6212,7177070
1213,6212,5163350,6212,7177070
1213,6212,5163350,6212,7177540
1213,6212,5163350,6212,7178350
1213,6212,5163350,6212,7179350
1213,6212,5163510,6212,7179510
1213,6212,5163510,6212,7179510
1213,6212,5163510,6212,7180320
1213,6212,5163510,6212,7180320
1213,6212,5163510,6212,7181320
1213,6212,5163510,6212,7182320
1213,6212,5163510,6212,7182780
1213,6212,5163510,6212,7183590
1213,6212,5163510,6212,7183960
1213,6212,5163510,6212,7191960
1213,6212,5163510,6212,7192420
1213,6212,5163510,6212,7192970
1213,6212,5163510,6212,7193970
1213,6212,5163510,6212,7194970
1213,6212,5163510,6212,7195440
1213,6212,5163510,6212,7196090
1213,6212,5163510,6212,7197090
1213,6212,5163510,6212,7197560
1213,6212,5163510,6212,7197930
1213,6212,5163510,6212,7198410
1213,6212,5163510,6212,7199220
1213,6212,5163510,6212,7199540
1213,6212,5163510,6212,7200540
1213,6212,5163510,6212,7201350
1213,6212,5163510,6212,7201940
1213,6212,5163510,6212,7202940
1213,6212,5163510,6212,7203940
1213,6212,5163510,6212,7204410
1213,6212,5163510,6212,7204730
1213,6212,5163510,6212,7205730
1213,6212,5163510,6212,7206540
1213,6212,5163510,6212,7207540
1213,6212,5163670,6212,7207700
1213,6212,5163670,6212,7208020
1213,6212,5163670,6212,7208490
1213,6212,5163670,6212,7209300
1213,6212,5163670,6212,7210300
1213,6212,5163670,6212,7211300
1213,6212,5163670,6212,7212300
1213,6212,5163670,6212,7212760
1213,6212,5163670,6212,7213570
1213,6212,5163670,6212,7214570
1213,6212,5163900,6212,7214800
1213,6212,5163900,6212,7215120
1213,6212,5163900,6212,7215440
1213,6212,5164130,6212,7215670
1213,6212,5164130,6212,7215670
1213,6212,5164450,6212,7215990
1213,6212,5164450,6212,7216310
1213,6212,5164450,6212,7217120
1213,6212,5164450,6212,7217120
1213,6212,5164450,6212,7217120
1213,6212,5164450,6212,7218120
1213,6212,5164450,6212,7219120
1213,6212,5164450,6212,7219930
1213,6212,5164450,6212,7220930
1213,6212,5164450,6212,7221930
1213,6212,5164450,6212,7222400
1213,6212,5164450,6212,7222720
1213,6212,5164450,6212,7223720
1213,6212,5164450,6212,7224530
1213,6212,5164450,6212,7224990
1213,6212,5164450,6212,7225800
1213,6212,5164450,6212,7226270
1213,6212,5164450,6212,7226740
1213,6212,5164450,6212,7227550
1213,6212,5164770,6212,7227870
1213,6212,5164770,6212,7228870
1213,6212,5164770,6212,7228870
1213,6212,5164770,6212,7229680
1213,6212,5164770,6212,7230680
1213,6212,5164770,6212,7231490
1213,6212,5164770,6212,7231490
1213,6212,5164770,6212,7231490
1213,6212,5164770,6212,7232300
1213,6212,5164770,6212,7233300
1213,6212,5165000,6212,7233530
1213,6212,5165000,6212,7234340
1213,6212,5165000,6212,7234660
1213,6212,5165000,6212,7234660
1213,6212,5165000,6212,7235120
1213,6212,5165000,6212,7235930
1213,6212,5165000,6212,7236400
1213,6212,5165000,6212,7237210
1213,6212,5165000,6212,7238020
1213,6212,5165000,6212,7238670
1213,6212,5165000,6212,7238990
1213,6212,5165000,6212,7239460
1213,6212,5165000,6212,7239780
1213,6212,5165230,6212,7240010
1213,6212,5165230,6212,7241010
1213,6212,5165230,6212,7242010
1213,6212,5165230,6212,7242820
1213,6212,5165390,6212,7242980
1213,6212,5165390,6212,7243350
1213,6212,5165390,6212,7243350
1213,6212,5165390,6212,7244350
1213,6212,5165390,6212,7245160
1213,6212,5165390,6212,7245970
1213,6212,5165390,6212,7246970
1213,6212,5165390,6212,7247780
1213,6212,5165620,6212,7248010
1213,6212,5165620,6212,7249010
1213,6212,5165620,6212,7249010
1213,6212,5165620,6212,7249660
1213,6212,5165620,6212,7250470
1213,6212,5165620,6212,7251470
1213,6212,5165620,6212,7252020
1213,6212,5165620,6212,7252490
1213,6212,5165620,6212,7252960
1213,6212,5165620,6212,7253770
1213,6212,5165620,6212,7254090
1213,6212,5165620,6212,7254460
1213,6212,5165620,6212,7254460
1213,6212,5165620,6212,7255270
1213,6212,5165620,6212,7255590
1213,6212,5165620,6212,7255590
1213,6212,5165620,6212,7256180
1213,6212,5165620,6212,7256650
1213,6212,5165620,6212,7257200
1213,6212,5165620,6212,7257200
1213,6212,5165620,6212,7258200
1213,6212,5165940,6212,7258520
1213,6212,5166170,6212,7258750
1213,6212,5166170,6212,7259120
1213,6212,5166170,6212,7260120
1213,6212,5166170,6212,7260590
1213,6212,5166170,6212,7260590
1213,6212,5166170,6212,7261590
1213,6212,5166170,6212,7262140
1213,6212,5166170,6212,7262950
1213,6212,5166170,6212,7262950
1213,6212,5166170,6212,7263950
1213,6212,5166170,6212,7264420
1213,6212,5166170,6212,7264890
1213,6212,5166170,6212,7265700
1213,6212,5166170,6212,7266510
1213,6212,5166170,6212,7266510
1213,6212,5166170,6212,7267320
1213,6212,5166170,6212,7267790
1213,6212,5166170,6212,7268600
1213,6212,5166170,6212,7268920
1213,6212,5166170,6212,7268920
1213,6212,5166170,6212,7269380
1213,6212,5166170,6212,7270380
1213,6212,5166170,6212,7271030
1213,6212,5166170,6212,7271350
1213,6212,5166170,6212,7272160
1213,6212,5166170,6212,7273160
1213,6212,5166170,6212,7273480
1213,6212,5166170,6212,7274130
1213,6212,5166170,6212,7274780
1213,6212,5166170,6212,7275780
1213,6212,5166170,6212,7276250
1213,6212,5166390,6212,7276470
1213,6212,5166390,6212,7277280
1213,6212,5166390,6212,7278280
1213,6212,5166390,6212,7278750
1213,6212,5166390,6212,7279750
1213,6212,5166390,6212,7280560
1213,6212,5166390,6212,7281370
1213,6212,5166390,6212,7281840
1213,6212,5166390,6212,7282310
1213,6212,5166390,6212,7283310
1213,6212,5166390,6212,7284310
1213,6212,5166390,6212,7285310
1213,6212,5166390,6212,7285310
1213,6212,5166390,6212,7286120
1213,6212,5166390,6212,7286120
1213,6212,5166390,6212,7287120
1213,6212,5166390,6212,7288120
1213,6212,5166390,6212,7288930
1213,6212,5166390,6212,7289740
1213,6212,5166390,6212,7289740
1213,6212,5166390,6212,7290110
1213,6212,5166390,6212,7290920
1213,6212,5166390,6212,7290920
1213,6212,5166390,6212,7290920
1213,6212,5166390,6212,7291390
1213,6212,5166390,6212,7291940
1213,6212,5166390,6212,7291940
1213,6212,5166710,6212,7292260
1213,6212,5166710,6212,7293070
1213,6212,5166710,6212,7293390
1213,6212,5166710,6212,7293390
1213,6212,5166940,6212,7293620
1213,6212,5166940,6212,7293940
1213,6212,5166940,6212,7294940
1213,6212,5166940,6212,7295940
1213,6212,5166940,6212,7296750
1213,6212,5166940,6212,7297220
1213,6212,5166940,6212,7298030
1213,6212,5166940,6212,7298840
1213,6212,5166940,6212,7299310
1213,6212,5166940,6212,7299310
1213,6212,5166940,6212,7300310
1213,6212,5166940,6212,7300780
1213,6212,5166940,6212,7300780
1213,6212,5166940,6212,7301780
1213,6212,5166940,6212,7302250
1213,6212,5166940,6212,7303250
1213,6212,5166940,6212,7303800
1213,6212,5166940,6212,7304270
1213,6212,5166940,6212,7304920
1213,6212,5166940,6212,7305730
1213,6212,5166940,6212,7305730
1213,6212,5166940,6212,7306540
1213,6212,5166940,6212,7307090
1213,6212,5166940,6212,7307560
1213,6212,5166940,6212,7308030
1213,6212,5166940,6212,7308680
1213,6212,5166940,6212,7309680
1213,6212,5167260,6212,7310000
1213,6212,5167260,6212,7310810
1213,6212,5167370,6212,7310920
1213,6212,5167370,6212,7310920
1213,6212,5167370,6212,7311510
1213,6212,5167370,6212,7312510
1213,6212,5167370,6212,7313320
1213,6212,5167370,6212,7313640
1213,6212,5167370,6212,7314110
1213,6212,5167370,6212,7314920
1213,6212,5167370,6212,7315730
1213,6212,5167370,6212,7316190
1213,6212,5167370,6212,7316510
1213,6212,5167370,6212,7316510
1213,6212,5167370,6212,7316830
1213,6212,5167370,6212,7316830
1213,6212,5167370,6212,7317640
1213,6212,5167370,6212,7318110
1213,6212,5167370,6212,7319110
1213,6212,5167370,6212,7320110
1213,6212,5167370,6212,7321110
1213,6212,5167370,6212,7321920
1213,6212,5167370,6212,7321920
1213,6212,5167370,6212,7321920
1213,6212,5167370,6212,7322920
1213,6212,5167370,6212,7322920
1213,6212,5167370,6212,7322920
1213,6212,5167370,6212,7322920
1213,6212,5167370,6212,7323920
1213,6212,5167370,6212,7324920
1213,6212,5167370,6212,7324920
1213,6212,5167370,6212,7325730
1213,6212,5167370,6212,7326540
1213,6212,5167370,6212,7327540
1213,6212,5167370,6212,7327540
1213,6212,5167370,6212,7328540
1213,6212,5167370,6212,7329540
1213,6212,5167370,6212,7329860
1213,6212,5167370,6212,7330670
1213,6212,5167370,6212,7331480
1213,6212,5167370,6212,7331950
1213,6212,5167370,6212,7332950
1213,6212,5167370,6212,7333600
1213,6212,5167370,6212,7334410
1213,6212,5167370,6212,7334880
1213,6212,5167370,6212,7342880
1213,6212,5167370,6212,7343880
1213,6212,5167690,6212,7344200
1213,6212,5167690,6212,7344670
1213,6212,5167690,6212,7345670
1213,6212,5167690,6212,7345670
1213,6212,5167690,6212,7346000
1213,6212,5167690,6212,7346810
1213,6212,5167690,6212,7346810
1213,6212,5167690,6212,7346810
1213,6212,5167690,6212,7346810
1213,6212,5167690,6212,7346810
1213,6212,5167690,6212,7347810
1213,6212,5167690,6212,7347810
1213,6212,5167690,6212,7348810
1213,6212,5167690,6212,7349620
1213,6212,5167690,6212,7350170
1213,6212,5167690,6212,7350640
1213,6212,5167800,6212,7350750
1213,6212,5167800,6212,7351750
1213,6212,5167800,6212,7352220
1213,6212,5167800,6212,7352220
1213,6212,5167910,6212,7352330
1213,6212,5167910,6212,7352880
1213,6212,5167910,6212,7353880
1213,6212,5167910,6212,7354690
1213,6212,5167910,6212,7355690
1213,6212,5167910,6212,7355690
1213,6212,5167910,6212,7356240
1213,6212,5167910,6212,7356710
1213,6212,5167910,6212,7356710
1213,6212,5167910,6212,7357520
1213,6212,5167910,6212,7357520
1213,6212,5167910,6212,7357980
1213,6212,5167910,6212,7358460
1213,6212,5167910,6212,7359460
1213,6212,5167910,6212,7359460
1213,6212,5167910,6212,7360460
1213,6212,5167910,6212,7361270
1213,6212,5167910,6212,7361270
1213,6212,5168070,6212,7361430
1213,6212,5168070,6212,7362020
1213,6212,5168070,6212,7362490
1213,6212,5168070,6212,7362810
1213,6212,5168070,6212,7363620
1213,6212,5168070,6212,7364430
1213,6212,5168070,6212,7365240
1213,6212,5168070,6212,7365240
1213,6212,5168070,6212,7365790
1213,6212,5168230,6212,7365950
1213,6212,5168230,6212,7366410
1213,6212,5168550,6212,7366730
1213,6212,5168600,6212,7366780
1213,6212,5168600,6212,7367100
1213,6212,5168600,6212,7367100
1213,6212,5168600,6212,7367910
1213,6212,5168600,6212,7368380
1213,6212,5168600,6212,7368380
1213,6212,5168600,6212,7369380
1213,6212,5168600,6212,7370190
1213,6212,5168600,6212,7370660
1213,6212,5168600,6212,7371130
1213,6212,5168600,6212,7372130
1213,6212,5168600,6212,7372130
1213,6212,5168600,6212,7373130
1213,6212,5168600,6212,7373940
1213,6212,5168600,6212,7374410
1213,6212,5168600,6212,7374880
1213,6212,5168600,6212,7375350
1213,6212,5168600,6212,7376160
