ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
1213,6212,5081100,6212,6477750
1213,6212,5081100,6212,6478220
1213,6212,5081100,6212,6478690
1213,6212,5081100,6212,6479240
1213,6212,5081100,6212,6480050
1213,6212,5081100,6212,6480280
1213,6212,5081100,6212,6480930
1213,6212,5081100,6212,6481740
1213,6212,5081100,6212,6482200
1213,6212,5081100,6212,6482850
1213,6212,5081100,6212,6483660
1213,6212,5081100,6212,6483980
1213,6212,5081100,6212,6483980
1213,6212,5081100,6212,6484790
1213,6212,5081100,6212,6485440
1213,6212,5081100,6212,6486250
1213,6212,5081100,6212,6486720
1213,6212,5081100,6212,6487370
1213,6212,5081100,6212,6487690
1213,6212,5081210,6212,6487800
1213,6212,5081210,6212,6487800
1213,6212,5081210,6212,6488270
1213,6212,5081210,6212,6488740
1213,6212,5081210,6212,6489060
1213,6212,5081210,6212,6489290
1213,6212,5081210,6212,6489520
1213,6212,5081210,6212,6489520
1213,6212,5081210,6212,6490330
1213,6212,5081210,6212,6491140
1213,6212,5081210,6212,6491460
1213,6212,5081210,6212,6491930
1213,6212,5081210,6212,6492740
1213,6212,5081210,6212,6493550
1213,6212,5081210,6212,6494360
1213,6212,5081210,6212,6495170
1213,6212,5081210,6212,6495980
1213,6212,5081210,6212,6495980
1213,6212,5081210,6212,6496330
1213,6212,5081210,6212,6496650
1213,6212,5081210,6212,6497000
1213,6212,5081210,6212,6497810
1213,6212,5081210,6212,6498620
1213,6212,5081210,6212,6499270
1213,6212,5081210,6212,6499590
1213,6212,5081210,6212,6500060
1213,6212,5081210,6212,6500870
1213,6212,5081210,6212,6501100
1213,6212,5081210,6212,6501420
1213,6212,5081210,6212,6501890
1213,6212,5081210,6212,6502120
1213,6212,5081210,6212,6502120
1213,6212,5081210,6212,6502930
1213,6212,5081210,6212,6503580
1213,6212,5081210,6212,6504390
1213,6212,5081210,6212,6504710
1213,6212,5081210,6212,6505170
1213,6212,5081210,6212,6505170
1213,6212,5081210,6212,6505640
1213,6212,5081210,6212,6506110
1213,6212,5081210,6212,6506660
1213,6212,5081210,6212,6507130
1213,6212,5081210,6212,6507450
1213,6212,5081210,6212,6507910
1213,6212,5081210,6212,6508720
1213,6212,5081210,6212,6509040
1213,6212,5081210,6212,6509040
1213,6212,5081210,6212,6509360
1213,6212,5081210,6212,6509680
1213,6212,5081210,6212,6510150
1213,6212,5081210,6212,6510610
1213,6212,5081210,6212,6511080
1213,6212,5081210,6212,6511630
1213,6212,5081210,6212,6511950
1213,6212,5081210,6212,6512760
1213,6212,5081210,6212,6513240
1213,6212,5081210,6212,6513710
1213,6212,5081210,6212,6513710
1213,6212,5081210,6212,6514030
1213,6212,5081210,6212,6514840
1213,6212,5081210,6212,6515490
1213,6212,5081210,6212,6516300
1213,6212,5081210,6212,6517110
1213,6212,5081210,6212,6517110
1213,6212,5081320,6212,6517220
1213,6212,5081320,6212,6517220
1213,6212,5081320,6212,6517690
1213,6212,5081320,6212,6518160
1213,6212,5081480,6212,6518320
1213,6212,5081480,6212,6518790
1213,6212,5081480,6212,6519110
1213,6212,5081480,6212,6519580
1213,6212,5081480,6212,6519580
1213,6212,5081480,6212,6519580
1213,6212,5081480,6212,6520170
1213,6212,5081480,6212,6520980
1213,6212,5081480,6212,6521790
1213,6212,5081480,6212,6522600
1213,6212,5081480,6212,6523070
1213,6212,5081480,6212,6523390
1213,6212,5081480,6212,6524200
1213,6212,5081480,6212,6524520
1213,6212,5081480,6212,6524750
1213,6212,5081480,6212,6525070
1213,6212,5081480,6212,6525300
1213,6212,5081480,6212,6526110
1213,6212,5081480,6212,6526760
1213,6212,5081480,6212,6527080
1213,6212,5081480,6212,6527080
1213,6212,5081640,6212,6527240
1213,6212,5081640,6212,6527460
1213,6212,5081640,6212,6527930
1213,6212,5081640,6212,6528390
1213,6212,5081640,6212,6528860
1213,6212,5081640,6212,6529230
1213,6212,5081640,6212,6529690
1213,6212,5081640,6212,6530240
1213,6212,5081640,6212,6530710
1213,6212,5081640,6212,6531520
1213,6212,5081640,6212,6532330
1213,6212,5081640,6212,6532560
1213,6212,5081640,6212,6533020
1213,6212,5081960,6212,6533340
1213,6212,5081960,6212,6533660
1213,6212,5081960,6212,6534470
1213,6212,5081960,6212,6535280
1213,6212,5081960,6212,6536090
1213,6212,5081960,6212,6536900
1213,6212,5081960,6212,6537710
1213,6212,5081960,6212,6538300
1213,6212,5081960,6212,6538300
1213,6212,5081960,6212,6539110
1213,6212,5081960,6212,6539580
1213,6212,5081960,6212,6540230
1213,6212,5081960,6212,6540230
1213,6212,5081960,6212,6540550
1213,6212,5081960,6212,6541360
1213,6212,5081960,6212,6542170
1213,6212,5082070,6212,6542280
1213,6212,5082070,6212,6543090
1213,6212,5082070,6212,6543090
1213,6212,5082070,6212,6543320
1213,6212,5082070,6212,6543320
1213,6212,5082070,6212,6544130
1213,6212,5082070,6212,6544130
1213,6212,5082070,6212,6544130
1213,6212,5082070,6212,6544590
1213,6212,5082070,6212,6545060
1213,6212,5082070,6212,6545870
1213,6212,5082070,6212,6546680
1213,6212,5082070,6212,6547490
1213,6212,5082070,6212,6547490
1213,6212,5082070,6212,6547960
1213,6212,5082070,6212,6548770
1213,6212,5082070,6212,6548770
1213,6212,5082070,6212,6549230
1213,6212,5082070,6212,6549700
1213,6212,5082070,6212,6549700
1213,6212,5082070,6212,6549930
1213,6212,5082070,6212,6550740
1213,6212,5082070,6212,6551390
1213,6212,5082070,6212,6552040
1213,6212,5082070,6212,6552510
1213,6212,5082070,6212,6553320
1213,6212,5082070,6212,6553790
1213,6212,5082390,6212,6554110
1213,6212,5082390,6212,6554580
1213,6212,5082390,6212,6554580
1213,6212,5082390,6212,6554950
1213,6212,5082390,6212,6555410
1213,6212,5082390,6212,6555880
1213,6212,5082390,6212,6556200
1213,6212,5082390,6212,6556200
1213,6212,5082390,6212,6556670
1213,6212,5082390,6212,6557140
1213,6212,5082390,6212,6557730
1213,6212,5082390,6212,6558200
1213,6212,5082390,6212,6559010
1213,6212,5082390,6212,6559230
1213,6212,5082390,6212,6559700
1213,6212,5082390,6212,6560020
1213,6212,5082390,6212,6560390
1213,6212,5082550,6212,6560550
1213,6212,5082550,6212,6561200
1213,6212,5082550,6212,6561470
1213,6212,5082550,6212,6561700
1213,6212,5082550,6212,6562510
1213,6212,5082550,6212,6563320
1213,6212,5082550,6212,6563790
1213,6212,5082550,6212,6563790
1213,6212,5082550,6212,6563790
1213,6212,5082550,6212,6564260
1213,6212,5082550,6212,6565070
1213,6212,5082550,6212,6565540
1213,6212,5082550,6212,6565540
1213,6212,5082550,6212,6566010
1213,6212,5082550,6212,6566820
1213,6212,5082550,6212,6567050
1213,6212,5082550,6212,6567280
1213,6212,5082550,6212,6567600
1213,6212,5082550,6212,6568410
1213,6212,5082550,6212,6569060
1213,6212,5082550,6212,6569380
1213,6212,5082550,6212,6570030
1213,6212,5082550,6212,6570030
1213,6212,5082550,6212,6570250
1213,6212,5082550,6212,6570480
1213,6212,5082550,6212,6571290
1213,6212,5082550,6212,6571840
1213,6212,5082550,6212,6572650
1213,6212,5082550,6212,6573120
1213,6212,5082550,6212,6573930
1213,6212,5082550,6212,6574740
1213,6212,5082550,6212,6574740
1213,6212,5082550,6212,6575550
1213,6212,5082550,6212,6576200
1213,6212,5082550,6212,6576670
1213,6212,5082550,6212,6577480
1213,6212,5082550,6212,6577480
1213,6212,5082550,6212,6577950
1213,6212,5082550,6212,6578760
1213,6212,5082550,6212,6579570
1213,6212,5082550,6212,6580380
1213,6212,5082550,6212,6580850
1213,6212,5082550,6212,6581500
1213,6212,5082550,6212,6581970
1213,6212,5082550,6212,6582440
1213,6212,5082550,6212,6583250
1213,6212,5082550,6212,6584060
1213,6212,5082550,6212,6584870
1213,6212,5082550,6212,6585100
1213,6212,5082550,6212,6585420
1213,6212,5082550,6212,6586230
1213,6212,5082710,6212,6586390
1213,6212,5083030,6212,6586710
1213,6212,5083030,6212,6586710
1213,6212,5083030,6212,6587360
1213,6212,5083030,6212,6587830
1213,6212,5083030,6212,6588640
1213,6212,5083030,6212,6588860
1213,6212,5083030,6212,6589180
1213,6212,5083030,6212,6589830
1213,6212,5083030,6212,6590640
1213,6212,5083030,6212,6591110
1213,6212,5083030,6212,6591920
1213,6212,5083030,6212,6592390
1213,6212,5083030,6212,6592710
1213,6212,5083030,6212,6593030
1213,6212,5083030,6212,6593030
1213,6212,5083030,6212,6593840
1213,6212,5083030,6212,6594310
1213,6212,5083030,6212,6594780
1213,6212,5083030,6212,6595100
1213,6212,5083030,6212,6595420
1213,6212,5083030,6212,6596070
1213,6212,5083030,6212,6596720
1213,6212,5083030,6212,6597530
1213,6212,5083030,6212,6598180
1213,6212,5083030,6212,6598650
1213,6212,5083030,6212,6598970
1213,6212,5083030,6212,6599440
1213,6212,5083030,6212,6599440
1213,6212,5083030,6212,6599910
1213,6212,5083030,6212,6600720
1213,6212,5083030,6212,6601190
1213,6212,5083030,6212,6601660
1213,6212,5083030,6212,6602130
1213,6212,5083030,6212,6602940
1213,6212,5083030,6212,6603410
1213,6212,5083030,6212,6604220
1213,6212,5083030,6212,6604870
1213,6212,5083030,6212,6605100
1213,6212,5083030,6212,6605910
1213,6212,5083030,6212,6606720
1213,6212,5083030,6212,6606720
1213,6212,5083030,6212,6607530
1213,6212,5083030,6212,6608180
1213,6212,5083030,6212,6608990
1213,6212,5083030,6212,6608990
1213,6212,5083030,6212,6608990
1213,6212,5083030,6212,6608990
1213,6212,5083030,6212,6609580
1213,6212,5083030,6212,6610390
1213,6212,5083030,6212,6611040
1213,6212,5083030,6212,6611360
1213,6212,5083030,6212,6611680
1213,6212,5083190,6212,6611840
1213,6212,5083190,6212,6612430
1213,6212,5083190,6212,6613240
1213,6212,5083190,6212,6613790
1213,6212,5083190,6212,6614600
1213,6212,5083190,6212,6615070
1213,6212,5083190,6212,6615880
1213,6212,5083190,6212,6616690
1213,6212,5083190,6212,6617340
1213,6212,5083190,6212,6617570
1213,6212,5083190,6212,6618380
1213,6212,5083190,6212,6618850
1213,6212,5083190,6212,6619660
1213,6212,5083190,6212,6619980
1213,6212,5083190,6212,6620790
1213,6212,5083190,6212,6621600
1213,6212,5083190,6212,6622060
1213,6212,5083190,6212,6622060
1213,6212,5083190,6212,6622870
1213,6212,5083190,6212,6623190
1213,6212,5083190,6212,6624000
1213,6212,5083190,6212,6624000
1213,6212,5083300,6212,6624110
1213,6212,5083300,6212,6624580
1213,6212,5083300,6212,6625390
1213,6212,5083300,6212,6625610
1213,6212,5083300,6212,6626160
1213,6212,5083300,6212,6626970
1213,6212,5083300,6212,6627780
1213,6212,5083300,6212,6628100
1213,6212,5083300,6212,6628910
1213,6212,5083300,6212,6629130
1213,6212,5083300,6212,6629590
1213,6212,5083300,6212,6630060
1213,6212,5083300,6212,6630870
1213,6212,5083300,6212,6631680
1213,6212,5083300,6212,6632150
1213,6212,5083300,6212,6632960
1213,6212,5083300,6212,6633430
1213,6212,5083300,6212,6634080
1213,6212,5083300,6212,6634730
1213,6212,5083300,6212,6635540
1213,6212,5083300,6212,6635860
1213,6212,5083300,6212,6635860
1213,6212,5083300,6212,6636670
1213,6212,5083300,6212,6637480
1213,6212,5083300,6212,6638290
1213,6212,5083300,6212,6639100
1213,6212,5083300,6212,6639910
1213,6212,5083300,6212,6640720
1213,6212,5083300,6212,6641180
1213,6212,5083300,6212,6641180
1213,6212,5083300,6212,6641650
1213,6212,5083300,6212,6642460
1213,6212,5083300,6212,6642460
1213,6212,5083300,6212,6643110
1213,6212,5083300,6212,6643340
1213,6212,5083300,6212,6643810
1213,6212,5083300,6212,6644290
1213,6212,5083300,6212,6644520
1213,6212,5083300,6212,6645330
1213,6212,5083300,6212,6645800
1213,6212,5083300,6212,6646450
1213,6212,5083300,6212,6646450
1213,6212,5083300,6212,6647100
1213,6212,5083300,6212,6647910
1213,6212,5083300,6212,6648720
1213,6212,5083300,6212,6648720
1213,6212,5083300,6212,6649040
1213,6212,5083300,6212,6649850
1213,6212,5083300,6212,6650320
1213,6212,5083300,6212,6651130
1213,6212,5083300,6212,6651780
1213,6212,5083300,6212,6651780
1213,6212,5083300,6212,6652250
1213,6212,5083300,6212,6652620
1213,6212,5083300,6212,6653090
1213,6212,5083300,6212,6653090
1213,6212,5083300,6212,6653560
1213,6212,5083300,6212,6654370
1213,6212,5083300,6212,6654370
1213,6212,5083300,6212,6654840
1213,6212,5083300,6212,6655650
1213,6212,5083300,6212,6656110
1213,6212,5083300,6212,6656340
1213,6212,5083300,6212,6656990
1213,6212,5083300,6212,6657460
1213,6212,5083300,6212,6657930
1213,6212,5083300,6212,6658740
1213,6212,5083300,6212,6659210
1213,6212,5083300,6212,6659680
1213,6212,5083300,6212,6660490
1213,6212,5083300,6212,6660960
1213,6212,5083300,6212,6661610
1213,6212,5083300,6212,6662080
1213,6212,5083300,6212,6662080
1213,6212,5083300,6212,6662080
1213,6212,5083300,6212,6662550
1213,6212,5083300,6212,6663360
1213,6212,5083300,6212,6663830
1213,6212,5083300,6212,6663830
1213,6212,5083300,6212,6664290
1213,6212,5083300,6212,6664660
1213,6212,5083300,6212,6665130
1213,6212,5083300,6212,6665600
1213,6212,5083300,6212,6666250
1213,6212,5083300,6212,6666250
1213,6212,5083300,6212,6666840
1213,6212,5083300,6212,6667310
1213,6212,5083300,6212,6667630
1213,6212,5083300,6212,6668100
1213,6212,5083620,6212,6668420
1213,6212,5083620,6212,6668640
1213,6212,5083620,6212,6669110
1213,6212,5083620,6212,6669580
1213,6212,5083620,6212,6670390
1213,6212,5083620,6212,6670860
1213,6212,5083620,6212,6671230
1213,6212,5083620,6212,6671700
1213,6212,5083620,6212,6672510
1213,6212,5083620,6212,6672510
1213,6212,5083620,6212,6672970
1213,6212,5083620,6212,6673290
1213,6212,5083620,6212,6673610
1213,6212,5083620,6212,6674420
1213,6212,5083620,6212,6674890
1213,6212,5083620,6212,6675700
1213,6212,5083620,6212,6676020
1213,6212,5083620,6212,6676490
1213,6212,5083620,6212,6677300
1213,6212,5083620,6212,6677300
1213,6212,5083620,6212,6677530
1213,6212,5083620,6212,6678080
1213,6212,5083620,6212,6678560
1213,6212,5083620,6212,6679210
1213,6212,5083620,6212,6679560
1213,6212,5083620,6212,6679880
1213,6212,5083620,6212,6680690
1213,6212,5083620,6212,6681500
1213,6212,5083620,6212,6681500
1213,6212,5083620,6212,6681970
1213,6212,5083620,6212,6682440
1213,6212,5083620,6212,6682440
1213,6212,5083620,6212,6682440
1213,6212,5083620,6212,6682670
1213,6212,5083620,6212,6682670
1213,6212,5083620,6212,6683140
1213,6212,5083620,6212,6683690
1213,6212,5083620,6212,6684160
1213,6212,5083620,6212,6684390
1213,6212,5083620,6212,6684860
1213,6212,5083620,6212,6685670
1213,6212,5083620,6212,6686480
1213,6212,5083620,6212,6687290
1213,6212,5083620,6212,6687760
1213,6212,5083620,6212,6688570
1213,6212,5083620,6212,6689380
1213,6212,5083620,6212,6689850
1213,6212,5083620,6212,6690500
1213,6212,5083620,6212,6690970
1213,6212,5083620,6212,6691780
1213,6212,5083620,6212,6692240
1213,6212,5083620,6212,6693050
1213,6212,5083620,6212,6693520
1213,6212,5083620,6212,6693990
1213,6212,5083730,6212,6694100
1213,6212,5083730,6212,6694420
1213,6212,5083730,6212,6695230
1213,6212,5083730,6212,6696040
1213,6212,5083730,6212,6696270
1213,6212,5083730,6212,6696740
1213,6212,5083730,6212,6697210
1213,6212,5083730,6212,6698020
1213,6212,5083730,6212,6698490
1213,6212,5083730,6212,6699300
1213,6212,5083730,6212,6699770
1213,6212,5083730,6212,6700580
1213,6212,5083730,6212,6701390
1213,6212,5083730,6212,6701710
1213,6212,5083730,6212,6702180
1213,6212,5083730,6212,6702830
1213,6212,5083730,6212,6703420
1213,6212,5083730,6212,6703640
1213,6212,5083840,6212,6703750
1213,6212,5083840,6212,6704560
1213,6212,5083840,6212,6705370
1213,6212,5083840,6212,6706180
1213,6212,5083840,6212,6706770
1213,6212,5083840,6212,6706770
1213,6212,5083840,6212,6707240
1213,6212,5083840,6212,6707470
1213,6212,5083840,6212,6707930
1213,6212,5083840,6212,6708740
1213,6212,5083840,6212,6709210
1213,6212,5083840,6212,6709860
1213,6212,5083840,6212,6710320
1213,6212,5083840,6212,6711130
1213,6212,5083840,6212,6711940
1213,6212,5083840,6212,6712410
1213,6212,5083840,6212,6712880
1213,6212,5083840,6212,6713230
1213,6212,5083840,6212,6713550
1213,6212,5083840,6212,6714360
1213,6212,5083840,6212,6714830
1213,6212,5083840,6212,6715150
1213,6212,5083840,6212,6715150
1213,6212,5084000,6212,6715310
1213,6212,5084000,6212,6716120
1213,6212,5084000,6212,6716930
1213,6212,5084000,6212,6717150
1213,6212,5084000,6212,6717370
1213,6212,5084000,6212,6718180
1213,6212,5084000,6212,6718500
1213,6212,5084000,6212,6718500
1213,6212,5084000,6212,6719310
1213,6212,5084000,6212,6720120
1213,6212,5084000,6212,6720770
1213,6212,5084160,6212,6720930
1213,6212,5084160,6212,6721580
1213,6212,5084160,6212,6721950
1213,6212,5084160,6212,6722180
1213,6212,5084160,6212,6722990
1213,6212,5084160,6212,6723540
1213,6212,5084160,6212,6724350
1213,6212,5084160,6212,6724350
1213,6212,5084160,6212,6725160
1213,6212,5084160,6212,6725970
1213,6212,5084160,6212,6726560
1213,6212,5084160,6212,6727370
1213,6212,5084160,6212,6728180
1213,6212,5084160,6212,6728990
1213,6212,5084160,6212,6729800
1213,6212,5084160,6212,6730450
1213,6212,5084160,6212,6731260
1213,6212,5084160,6212,6731730
1213,6212,5084160,6212,6731730
1213,6212,5084160,6212,6731730
1213,6212,5084160,6212,6732200
1213,6212,5084160,6212,6733010
1213,6212,5084160,6212,6733820
1213,6212,5084160,6212,6734040
1213,6212,5084160,6212,6734360
1213,6212,5084160,6212,6734680
1213,6212,5084160,6212,6735140
1213,6212,5084160,6212,6735950
1213,6212,5084160,6212,6735950
1213,6212,5084160,6212,6736420
1213,6212,5084160,6212,6737230
1213,6212,5084160,6212,6737550
1213,6212,5084160,6212,6738020
1213,6212,5084160,6212,6738340
1213,6212,5084160,6212,6739150
1213,6212,5084320,6212,6739310
1213,6212,5084320,6212,6740120
1213,6212,5084320,6212,6740590
1213,6212,5084320,6212,6741060
1213,6212,5084320,6212,6741530
1213,6212,5084320,6212,6741530
1213,6212,5084320,6212,6741860
1213,6212,5084320,6212,6741860
1213,6212,5084320,6212,6741860
1213,6212,5084320,6212,6742330
1213,6212,5084320,6212,6742790
1213,6212,5084320,6212,6743160
1213,6212,5084320,6212,6743750
1213,6212,5084320,6212,6744070
1213,6212,5084320,6212,6744540
1213,6212,5084320,6212,6744540
1213,6212,5084320,6212,6744860
1213,6212,5084320,6212,6745670
1213,6212,5084320,6212,6746480
1213,6212,5084320,6212,6747290
1213,6212,5084320,6212,6748100
1213,6212,5084320,6212,6748650
1213,6212,5084320,6212,6749460
1213,6212,5084320,6212,6749930
1213,6212,5084320,6212,6750250
1213,6212,5084480,6212,6750410
1213,6212,5084480,6212,6750410
1213,6212,5084480,6212,6751220
1213,6212,5084480,6212,6752030
1213,6212,5084480,6212,6752840
1213,6212,5084480,6212,6753310
1213,6212,5084480,6212,6753780
1213,6212,5084480,6212,6754590
1213,6212,5084480,6212,6755240
1213,6212,5084480,6212,6756050
1213,6212,5084480,6212,6756520
1213,6212,5084480,6212,6756990
1213,6212,5084530,6212,6757040
1213,6212,5084530,6212,6757630
1213,6212,5084530,6212,6757630
1213,6212,5084530,6212,6758440
1213,6212,5084530,6212,6758910
1213,6212,5084530,6212,6759720
1213,6212,5084530,6212,6760530
1213,6212,5084530,6212,6760530
1213,6212,5084530,6212,6760750
1213,6212,5084530,6212,6761560
1213,6212,5084530,6212,6762210
1213,6212,5084530,6212,6762680
1213,6212,5084530,6212,6763150
1213,6212,5084530,6212,6763150
1213,6212,5084530,6212,6763370
1213,6212,5084530,6212,6764020
1213,6212,5084530,6212,6764830
1213,6212,5084530,6212,6765640
1213,6212,5084530,6212,6766450
1213,6212,5084530,6212,6766450
1213,6212,5084530,6212,6766450
1213,6212,5084640,6212,6766560
1213,6212,5084640,6212,6766560
1213,6212,5084640,6212,6767370
1213,6212,5084640,6212,6767370
1213,6212,5084640,6212,6768180
1213,6212,5084640,6212,6768990
1213,6212,5084640,6212,6769800
1213,6212,5084640,6212,6770390
1213,6212,5084640,6212,6770860
1213,6212,5084640,6212,6771670
1213,6212,5084640,6212,6771670
1213,6212,5084640,6212,6772260
1213,6212,5084640,6212,6773070
1213,6212,5084640,6212,6773880
1213,6212,5084640,6212,6774200
1213,6212,5084640,6212,6774430
1213,6212,5084640,6212,6774900
1213,6212,5084800,6212,6775060
1213,6212,5084800,6212,6775060
1213,6212,5084800,6212,6775430
1213,6212,5084800,6212,6775900
1213,6212,5084800,6212,6776370
1213,6212,5084800,6212,6777180
1213,6212,5084800,6212,6777990
1213,6212,5084800,6212,6778640
1213,6212,5084800,6212,6778870
1213,6212,5084800,6212,6779680
1213,6212,5084800,6212,6779680
1213,6212,5084800,6212,6780150
1213,6212,5084910,6212,6780260
1213,6212,5084910,6212,6781070
1213,6212,5084910,6212,6781390
1213,6212,5084910,6212,6781940
1213,6212,5084910,6212,6781940
1213,6212,5084910,6212,6782750
1213,6212,5085230,6212,6783070
1213,6212,5085230,6212,6783540
1213,6212,5085230,6212,6784190
1213,6212,5085230,6212,6784410
1213,6212,5085230,6212,6784410
1213,6212,5085230,6212,6784880
1213,6212,5085340,6212,6784990
1213,6212,5085340,6212,6784990
1213,6212,5085340,6212,6785540
1213,6212,5085340,6212,6785540
1213,6212,5085340,6212,6785860
1213,6212,5085340,6212,6785860
1213,6212,5085340,6212,6785860
1213,6212,5085340,6212,6786330
1213,6212,5085340,6212,6786560
1213,6212,5085340,6212,6787030
1213,6212,5085340,6212,6787500
1213,6212,5085340,6212,6787730
1213,6212,5085340,6212,6787950
1213,6212,5085340,6212,6788420
1213,6212,5085340,6212,6789230
1213,6212,5085340,6212,6790040
1213,6212,5085340,6212,6790510
1213,6212,5085340,6212,6790990
